zpid,zpidComp,addressComp,cityComp,stateComp,zipComp,priceComp,homeTypeComp,homeStatusComp,livingAreaValueComp,livingAreaUnitsComp,lotAreaValueComp,lotAreaUnitsComp,lastUpdated,lsi_id,lnh_id
171603062,171603061,"4061 Princeton Lakes Way SW",Atlanta,GA,30331,295100,Townhouse,Other,2118,"Square Feet",1785,"Square Feet","2024-11-20 23:54:06",10442,646
442742092,35932641,"430 Lindbergh Dr NE APT A4",Atlanta,GA,30305,231700,Condo,Other,1188,"Square Feet",1189,"Square Feet","2024-11-20 23:54:06",8618,647
171603062,171603061,"4061 Princeton Lakes Way SW",Atlanta,GA,30331,295100,Townhouse,Other,2118,"Square Feet",1785,"Square Feet","2024-11-20 22:18:43",10442,648
14532203,14532202,"1157 Weatherstone Dr NE",Atlanta,GA,30324,300000,Condo,Sold,1360,"Square Feet",0,"Square Feet","2024-11-20 23:54:06",22637,649
35842129,35842132,"1350 Allegheny St SW",Atlanta,GA,30310,332500,"Single Family",Other,2406,"Square Feet",0,Acres,"2024-11-20 23:54:06",10500,650
171603062,171603060,"4065 Princeton Lakes Way SW",Atlanta,GA,30331,311200,Townhouse,Other,2118,"Square Feet",3345,"Square Feet","2024-11-20 23:54:06",10442,651
35857765,35857768,"174 Silver Springs Cir SW",Atlanta,GA,30310,211900,"Single Family",Other,1685,"Square Feet",0,Acres,"2024-11-20 23:54:06",5587,652
14532203,14532202,"1157 Weatherstone Dr NE",Atlanta,GA,30324,300000,Condo,Sold,1360,"Square Feet",0,"Square Feet","2024-11-20 22:18:43",22637,653
35884082,35884083,"2679 Altaview Dr SE",Atlanta,GA,30354,195000,"Single Family",Other,1526,"Square Feet",1,Acres,"2024-11-20 23:54:06",5009,654
171603062,171603060,"4065 Princeton Lakes Way SW",Atlanta,GA,30331,311200,Townhouse,Other,2118,"Square Feet",3345,"Square Feet","2024-11-20 22:18:43",10442,655
2054363453,35933837,"2 Emma Ln NE",Atlanta,GA,30342,1510000,"Single Family",Sold,3039,"Square Feet",2,Acres,"2024-11-20 23:54:06",8638,656
35901019,35900992,"2222 Peachtree Rd NW APT B3",Atlanta,GA,30309,224500,Condo,Other,878,"Square Feet",879,"Square Feet","2024-11-20 22:18:43",8604,657
35857765,35857768,"174 Silver Springs Cir SW",Atlanta,GA,30310,211900,"Single Family",Other,1685,"Square Feet",0,Acres,"2024-11-20 22:18:43",5587,658
171603062,249121655,"4049 Princeton Lakes Pass SW",Atlanta,GA,30331,315400,Townhouse,Other,1992,"Square Feet",3920,"Square Feet","2024-11-20 23:54:06",10442,659
35884082,35884083,"2679 Altaview Dr SE",Atlanta,GA,30354,195000,"Single Family",Other,1526,"Square Feet",1,Acres,"2024-11-20 22:18:43",5009,660
442742092,35932641,"430 Lindbergh Dr NE APT A4",Atlanta,GA,30305,231700,Condo,Other,1188,"Square Feet",1189,"Square Feet","2024-11-20 22:18:43",8618,661
2054363453,35933838,"3994 Emma Ln NE",Atlanta,GA,30342,5300000,"Single Family",Sold,13359,"Square Feet",1,Acres,"2024-11-20 23:54:06",8638,662
347955805,35872459,"235 Fairburn Rd NW",Atlanta,GA,30331,78400,Lot,Other,1312,"Square Feet",1,Acres,"2024-11-20 22:18:43",3704,663
35857765,35857767,"186 Silver Springs Cir SW",Atlanta,GA,30310,231900,"Single Family",Other,1798,"Square Feet",0,Acres,"2024-11-20 23:54:06",5587,664
171603062,249121655,"4049 Princeton Lakes Pass SW",Atlanta,GA,30331,315400,Townhouse,Other,1992,"Square Feet",3920,"Square Feet","2024-11-20 22:18:43",10442,665
347955805,35872459,"235 Fairburn Rd NW",Atlanta,GA,30331,78400,Lot,Other,1312,"Square Feet",1,Acres,"2024-11-20 23:54:06",3704,666
14465654,14465650,"98 2nd Ave SE",Atlanta,GA,30317,692700,"Single Family",Other,1940,"Square Feet",0,Acres,"2024-11-20 23:54:06",5056,667
347955805,35872473,"255 Fairburn Rd NW",Atlanta,GA,30331,146800,"Single Family",Other,1197,"Square Feet",0,Acres,"2024-11-20 23:54:06",3704,668
14532203,2078982045,"1123 Weatherstone Dr NE #1123",Atlanta,GA,30324,320000,Condo,"Recently Sold",1372,"Square Feet",784,"Square Feet","2024-11-20 22:18:43",22637,669
14465654,14465650,"98 2nd Ave SE",Atlanta,GA,30317,692700,"Single Family",Other,1940,"Square Feet",0,Acres,"2024-11-20 22:18:43",5056,670
347955805,35872473,"255 Fairburn Rd NW",Atlanta,GA,30331,146800,"Single Family",Other,1197,"Square Feet",0,Acres,"2024-11-20 22:18:43",3704,671
65461409,65461202,"375 Ralph McGill Blvd NE APT 207",Atlanta,GA,30312,175000,Condo,Sold,882,"Square Feet",871,"Square Feet","2024-11-20 22:18:43",5657,672
14532203,2078982045,"1123 Weatherstone Dr NE #1123",Atlanta,GA,30324,320000,Condo,"Recently Sold",1372,"Square Feet",784,"Square Feet","2024-11-20 23:54:06",22637,673
345364870,65470652,"4254 River Green Dr NW APT 615",Atlanta,GA,30327,325000,Townhouse,Sold,1297,"Square Feet",1307,"Square Feet","2024-11-20 22:18:43",8630,674
14465654,14465651,"110 2nd Ave SE",Atlanta,GA,30317,699000,"Single Family",Other,2189,"Square Feet",0,Acres,"2024-11-20 22:18:43",5056,675
14556855,14557034,"2714 Foster Ridge Rd NE",Atlanta,GA,30345,491400,"Single Family",Other,1882,"Square Feet",1,Acres,"2024-11-20 23:54:06",15199,676
347955805,35872463,"3490 Thompson Dr NW",Atlanta,GA,30331,186400,"Single Family",Other,1832,"Square Feet",10001,"Square Feet","2024-11-20 22:18:43",3704,677
65461409,65461202,"375 Ralph McGill Blvd NE APT 207",Atlanta,GA,30312,175000,Condo,Sold,882,"Square Feet",871,"Square Feet","2024-11-20 23:54:06",5657,678
14532203,2062658711,"1157 Weatherstone Dr NE #1157",Atlanta,GA,30324,300000,Condo,Sold,1360,"Square Feet",806,"Square Feet","2024-11-20 23:54:06",22637,679
246522296,82614776,"3766 Ivy Rd NE",Atlanta,GA,30342,1700000,"Single Family",Sold,6474,"Square Feet",0,Acres,"2024-11-20 22:18:43",8632,680
88827777,88810936,"390 17th St NW UNIT 5066",Atlanta,GA,30363,350000,Condo,Sold,1449,"Square Feet",1437,"Square Feet","2024-11-20 23:54:06",5673,681
65461409,65461211,"375 Ralph McGill Blvd NE APT 308",Atlanta,GA,30312,135200,Condo,Sold,566,"Square Feet",0,"Square Feet","2024-11-20 23:54:06",5657,682
14465654,14465651,"110 2nd Ave SE",Atlanta,GA,30317,699000,"Single Family",Other,2189,"Square Feet",0,Acres,"2024-11-20 23:54:06",5056,683
246522296,82614776,"3766 Ivy Rd NE",Atlanta,GA,30342,1700000,"Single Family",Sold,6474,"Square Feet",0,Acres,"2024-11-20 23:54:06",8632,684
347955805,35872463,"3490 Thompson Dr NW",Atlanta,GA,30331,186400,"Single Family",Other,1832,"Square Feet",10001,"Square Feet","2024-11-20 23:54:06",3704,685
35910265,35910259,"30 Spring Lake Pl NW",Atlanta,GA,30318,425300,Condo,Other,1808,"Square Feet",1807,"Square Feet","2024-11-20 23:54:06",8646,686
35919751,35919753,"4510 Sentinel Post Rd NW",Atlanta,GA,30327,949500,"Single Family",Sold,3800,"Square Feet",1,Acres,"2024-11-20 22:18:43",8527,687
65461409,65461211,"375 Ralph McGill Blvd NE APT 308",Atlanta,GA,30312,135200,Condo,Sold,566,"Square Feet",0,"Square Feet","2024-11-20 22:18:43",5657,688
246522296,35933681,"3770 Ivy Rd NE",Atlanta,GA,30342,2019500,"Single Family",Other,5960,"Square Feet",0,"Square Feet","2024-11-20 22:18:43",8632,689
35910265,35910259,"30 Spring Lake Pl NW",Atlanta,GA,30318,425300,Condo,Other,1808,"Square Feet",1807,"Square Feet","2024-11-20 22:18:43",8646,690
35919751,35919753,"4510 Sentinel Post Rd NW",Atlanta,GA,30327,949500,"Single Family",Sold,3800,"Square Feet",1,Acres,"2024-11-20 23:54:06",8527,691
65461409,65461217,"375 Ralph McGill Blvd NE APT 406",Atlanta,GA,30312,214900,Condo,"For Sale",800,"Square Feet",784,"Square Feet","2024-11-20 23:54:06",5657,692
246522296,35933681,"3770 Ivy Rd NE",Atlanta,GA,30342,2019500,"Single Family",Other,5960,"Square Feet",0,"Square Feet","2024-11-20 23:54:06",8632,693
35910265,35910245,"2100 Howell Mill Rd NW #2",Atlanta,GA,30318,382700,Condo,Other,1808,"Square Feet",1807,"Square Feet","2024-11-20 23:54:06",8646,694
35919751,35919745,"4035 Whitewater Creek Rd NW",Atlanta,GA,30327,1461100,"Single Family",Other,4400,"Square Feet",1,Acres,"2024-11-20 23:54:06",8527,695
65461409,65461217,"375 Ralph McGill Blvd NE APT 406",Atlanta,GA,30312,214900,Condo,"For Sale",800,"Square Feet",784,"Square Feet","2024-11-20 22:18:43",5657,696
246522296,35933688,"3784 Ivy Rd NE",Atlanta,GA,30342,1557900,"Single Family",Other,3000,"Square Feet",2,Acres,"2024-11-20 22:18:43",8632,697
35910265,35910245,"2100 Howell Mill Rd NW #2",Atlanta,GA,30318,382700,Condo,Other,1808,"Square Feet",1807,"Square Feet","2024-11-20 22:18:43",8646,698
35919751,35919745,"4035 Whitewater Creek Rd NW",Atlanta,GA,30327,1461100,"Single Family",Other,4400,"Square Feet",1,Acres,"2024-11-20 22:18:43",8527,699
65461409,65461219,"375 Ralph McGill Blvd NE APT 408",Atlanta,GA,30312,175000,Condo,"Recently Sold",566,"Square Feet",566,"Square Feet","2024-11-20 23:54:06",5657,700
246522296,35933688,"3784 Ivy Rd NE",Atlanta,GA,30342,1557900,"Single Family",Other,3000,"Square Feet",2,Acres,"2024-11-20 23:54:06",8632,701
35910265,35910249,"2100 Howell Mill Rd NW #10",Atlanta,GA,30318,379800,Condo,Other,1808,"Square Feet",1807,"Square Feet","2024-11-20 23:54:06",8646,702
35919751,35919740,"4040 Whitewater Creek Rd NW",Atlanta,GA,30327,1725300,"Single Family",Other,418,"Square Feet",2,Acres,"2024-11-20 23:54:06",8527,703
65461409,65461219,"375 Ralph McGill Blvd NE APT 408",Atlanta,GA,30312,175000,Condo,"Recently Sold",566,"Square Feet",566,"Square Feet","2024-11-20 22:18:43",5657,704
35910265,35910249,"2100 Howell Mill Rd NW #10",Atlanta,GA,30318,379800,Condo,Other,1808,"Square Feet",1807,"Square Feet","2024-11-20 22:18:43",8646,705
246522296,35933689,"3800 Ivy Rd NE",Atlanta,GA,30342,913300,"Single Family",Other,2592,"Square Feet",0,Acres,"2024-11-20 23:54:06",8632,706
35919751,35919740,"4040 Whitewater Creek Rd NW",Atlanta,GA,30327,1725300,"Single Family",Other,418,"Square Feet",2,Acres,"2024-11-20 22:18:43",8527,707
65461409,65461221,"375 Ralph McGill Blvd NE APT 502",Atlanta,GA,30312,247000,Condo,"For Sale",800,"Square Feet",784,"Square Feet","2024-11-20 22:18:43",5657,708
35910265,35910251,"2100 Howell Mill Rd NW #14",Atlanta,GA,30318,425000,Condo,Sold,1808,"Square Feet",1807,"Square Feet","2024-11-20 22:18:43",8646,709
246522296,35933689,"3800 Ivy Rd NE",Atlanta,GA,30342,913300,"Single Family",Other,2592,"Square Feet",0,Acres,"2024-11-20 22:18:43",8632,710
35919751,35919746,"4065 Whitewater Creek Rd NW",Atlanta,GA,30327,1200300,"Single Family",Other,4600,"Square Feet",1,Acres,"2024-11-20 23:54:06",8527,711
65461409,65461221,"375 Ralph McGill Blvd NE APT 502",Atlanta,GA,30312,247000,Condo,"For Sale",800,"Square Feet",784,"Square Feet","2024-11-20 23:54:06",5657,712
35910265,35910251,"2100 Howell Mill Rd NW #14",Atlanta,GA,30318,425000,Condo,Sold,1808,"Square Feet",1807,"Square Feet","2024-11-20 23:54:06",8646,713
35919751,35919746,"4065 Whitewater Creek Rd NW",Atlanta,GA,30327,1200300,"Single Family",Other,4600,"Square Feet",1,Acres,"2024-11-20 22:18:43",8527,714
246522296,35933527,"3805 Ivy Rd NE",Atlanta,GA,30342,108200,"Single Family",Other,3408,"Square Feet",1,Acres,"2024-11-20 22:18:43",8632,715
65461409,65461224,"375 Ralph McGill Blvd NE APT 505",Atlanta,GA,30312,227500,Condo,"For Sale",1010,"Square Feet",871,"Square Feet","2024-11-20 22:18:43",5657,716
35910265,35910254,"2100 Howell Mill Rd NW #20",Atlanta,GA,30318,398300,Condo,Other,2170,"Square Feet",2169,"Square Feet","2024-11-20 22:18:43",8646,717
35919751,35919747,"4085 Whitewater Creek Rd NW",Atlanta,GA,30327,1046800,"Single Family",Other,3720,"Square Feet",1,Acres,"2024-11-20 23:54:06",8527,718
246522296,35933527,"3805 Ivy Rd NE",Atlanta,GA,30342,108200,"Single Family",Other,3408,"Square Feet",1,Acres,"2024-11-20 23:54:06",8632,719
65461409,65461224,"375 Ralph McGill Blvd NE APT 505",Atlanta,GA,30312,227500,Condo,"For Sale",1010,"Square Feet",871,"Square Feet","2024-11-20 23:54:06",5657,720
35910265,35910254,"2100 Howell Mill Rd NW #20",Atlanta,GA,30318,398300,Condo,Other,2170,"Square Feet",2169,"Square Feet","2024-11-20 23:54:06",8646,721
35919751,35919747,"4085 Whitewater Creek Rd NW",Atlanta,GA,30327,1046800,"Single Family",Other,3720,"Square Feet",1,Acres,"2024-11-20 22:18:43",8527,722
246522296,125815419,"3812 Ivy Rd NE",Atlanta,GA,30342,2031700,"Single Family",Other,5432,"Square Feet",0,Acres,"2024-11-20 22:18:43",8632,723
65461409,65461240,"375 Ralph McGill Blvd NE APT 705",Atlanta,GA,30312,245000,Condo,Sold,1014,"Square Feet",1002,"Square Feet","2024-11-20 22:18:43",5657,724
35910265,35910256,"2100 Howell Mill Rd NW #24",Atlanta,GA,30318,369600,Condo,Other,1808,"Square Feet",1807,"Square Feet","2024-11-20 23:54:06",8646,725
35919751,35919739,"4102 Whitewater Creek Rd NW",Atlanta,GA,30327,1514900,"Single Family",Other,5471,"Square Feet",2,Acres,"2024-11-20 23:54:06",8527,726
246522296,125815419,"3812 Ivy Rd NE",Atlanta,GA,30342,2031700,"Single Family",Other,5432,"Square Feet",0,Acres,"2024-11-20 23:54:06",8632,727
35910265,35910256,"2100 Howell Mill Rd NW #24",Atlanta,GA,30318,369600,Condo,Other,1808,"Square Feet",1807,"Square Feet","2024-11-20 22:18:43",8646,728
65461409,65461240,"375 Ralph McGill Blvd NE APT 705",Atlanta,GA,30312,245000,Condo,Sold,1014,"Square Feet",1002,"Square Feet","2024-11-20 23:54:06",5657,729
35919751,35919739,"4102 Whitewater Creek Rd NW",Atlanta,GA,30327,1514900,"Single Family",Other,5471,"Square Feet",2,Acres,"2024-11-20 22:18:43",8527,730
246522296,35933526,"3815 Ivy Rd NE",Atlanta,GA,30342,107900,Lot,Other,3122,"Square Feet",1,Acres,"2024-11-20 22:18:43",8632,731
442717349,418621858,"2030 Main St #102",Atlanta,GA,30318,449990,Townhouse,"For Sale",1829,"Square Feet",0,"Square Feet","2024-11-20 23:54:06",8606,732
35919751,35919748,"4105 Whitewater Creek Rd NW",Atlanta,GA,30327,1719705,"Single Family","Recently Sold",4596,"Square Feet",1,Acres,"2024-11-20 23:54:06",8527,733
246522296,35933526,"3815 Ivy Rd NE",Atlanta,GA,30342,107900,Lot,Other,3122,"Square Feet",1,Acres,"2024-11-20 23:54:06",8632,734
442717349,418621858,"2030 Main St #102",Atlanta,GA,30318,449990,Townhouse,"For Sale",1829,"Square Feet",0,"Square Feet","2024-11-20 22:18:43",8606,735
35919751,35919748,"4105 Whitewater Creek Rd NW",Atlanta,GA,30327,1719705,"Single Family","Recently Sold",4596,"Square Feet",1,Acres,"2024-11-20 22:18:43",8527,736
35922874,35922880,"38 Hollywood Dr NW",Atlanta,GA,30318,135300,"Single Family",Other,1268,"Square Feet",6054,"Square Feet","2024-11-20 23:54:06",11789,737
442717349,439249767,"2030 Main St #103",Atlanta,GA,30318,449990,Townhouse,"For Sale",1829,"Square Feet",0,"Square Feet","2024-11-20 22:18:43",8606,738
442668167,14570515,"3404 Bayshore Dr",Atlanta,GA,30340,220500,Townhouse,Other,704,"Square Feet",704,"Square Feet","2024-11-20 23:54:06",7670,739
35922874,35922880,"38 Hollywood Dr NW",Atlanta,GA,30318,135300,"Single Family",Other,1268,"Square Feet",6054,"Square Feet","2024-11-20 22:18:43",11789,740
442717349,439249767,"2030 Main St #103",Atlanta,GA,30318,449990,Townhouse,"For Sale",1829,"Square Feet",0,"Square Feet","2024-11-20 23:54:06",8606,741
442668167,14570515,"3404 Bayshore Dr",Atlanta,GA,30340,220500,Townhouse,Other,704,"Square Feet",704,"Square Feet","2024-11-20 22:18:43",7670,742
442717349,440981881,"2030 Main St #104",Atlanta,GA,30318,449990,Townhouse,"For Sale",1829,"Square Feet",0,"Square Feet","2024-11-20 22:18:43",8606,743
35922874,82623252,"1005 Gun Club Rd NW",Atlanta,GA,30318,289000,"Single Family",Other,1288,"Square Feet",0,Acres,"2024-11-20 22:18:43",11789,744
442668167,14570514,"3406 Bayshore Dr",Atlanta,GA,30340,241000,Townhouse,Sold,0,"Square Feet",697,"Square Feet","2024-11-20 22:18:43",7670,745
442717349,440981881,"2030 Main St #104",Atlanta,GA,30318,449990,Townhouse,"For Sale",1829,"Square Feet",0,"Square Feet","2024-11-20 23:54:06",8606,746
35922874,82623252,"1005 Gun Club Rd NW",Atlanta,GA,30318,289000,"Single Family",Other,1288,"Square Feet",0,Acres,"2024-11-20 23:54:06",11789,747
442668167,14570514,"3406 Bayshore Dr",Atlanta,GA,30340,241000,Townhouse,Sold,0,"Square Feet",697,"Square Feet","2024-11-20 23:54:06",7670,748
442717349,335695497,"2030 Main St NW #305",Atlanta,GA,30318,455800,Townhouse,Other,2200,"Square Feet",914,"Square Feet","2024-11-20 22:18:43",8606,749
35922874,35922878,"1040 Gun Club Rd NW",Atlanta,GA,30318,126600,"Single Family",Other,1055,"Square Feet",7405,"Square Feet","2024-11-20 23:54:06",11789,750
442668167,14570512,"3980 Bayside Cir",Atlanta,GA,30340,228800,Townhouse,Other,1408,"Square Feet",704,"Square Feet","2024-11-20 23:54:06",7670,751
442717349,335695497,"2030 Main St NW #305",Atlanta,GA,30318,455800,Townhouse,Other,2200,"Square Feet",914,"Square Feet","2024-11-20 23:54:06",8606,752
35922874,35922878,"1040 Gun Club Rd NW",Atlanta,GA,30318,126600,"Single Family",Other,1055,"Square Feet",7405,"Square Feet","2024-11-20 22:18:43",11789,753
442668167,14570512,"3980 Bayside Cir",Atlanta,GA,30340,228800,Townhouse,Other,1408,"Square Feet",704,"Square Feet","2024-11-20 22:18:43",7670,754
442717349,2061621059,"2030 Main St NW #404",Atlanta,GA,30318,489990,Townhouse,Sold,2148,"Square Feet",1,Acres,"2024-11-20 22:18:43",8606,755
35922874,35922876,"1041 Gun Club Rd NW",Atlanta,GA,30318,157600,"Single Family",Other,1280,"Square Feet",0,Acres,"2024-11-20 23:54:06",11789,756
442668167,14570511,"3982 Bayside Cir",Atlanta,GA,30340,209200,Townhouse,Other,1152,"Square Feet",576,"Square Feet","2024-11-20 22:18:43",7670,757
442740346,35862904,"265 Tye St SE",Atlanta,GA,30316,540300,"Single Family",Other,1492,"Square Feet",7840,"Square Feet","2024-11-20 23:54:06",5147,758
442717349,2061621059,"2030 Main St NW #404",Atlanta,GA,30318,489990,Townhouse,Sold,2148,"Square Feet",1,Acres,"2024-11-20 23:54:06",8606,759
35922874,35922876,"1041 Gun Club Rd NW",Atlanta,GA,30318,157600,"Single Family",Other,1280,"Square Feet",0,Acres,"2024-11-20 22:18:43",11789,760
442668167,14570511,"3982 Bayside Cir",Atlanta,GA,30340,209200,Townhouse,Other,1152,"Square Feet",576,"Square Feet","2024-11-20 23:54:06",7670,761
442740346,35862904,"265 Tye St SE",Atlanta,GA,30316,540300,"Single Family",Other,1492,"Square Feet",7840,"Square Feet","2024-11-20 22:18:43",5147,762
442717349,2060788740,"2030 Main St NW #601",Atlanta,GA,30318,564990,Townhouse,"Recently Sold",2148,"Square Feet",1,Acres,"2024-11-20 22:18:43",8606,763
35922874,71756207,"2115 Hollywood Dr NW",Atlanta,GA,30318,401300,"Multi Family",Other,3120,"Square Feet",5784,"Square Feet","2024-11-20 23:54:06",11789,764
442668167,14570510,"3984 Bayside Cir",Doraville,GA,30340,240100,Townhouse,Other,1280,"Square Feet",574,"Square Feet","2024-11-20 22:18:43",7670,765
442740346,35862905,"267 Tye St SE",Atlanta,GA,30316,577900,"Single Family",Other,1452,"Square Feet",1,Acres,"2024-11-20 23:54:06",5147,766
442717349,2060788740,"2030 Main St NW #601",Atlanta,GA,30318,564990,Townhouse,"Recently Sold",2148,"Square Feet",1,Acres,"2024-11-20 23:54:06",8606,767
35922874,71756207,"2115 Hollywood Dr NW",Atlanta,GA,30318,401300,"Multi Family",Other,3120,"Square Feet",5784,"Square Feet","2024-11-20 22:18:43",11789,768
442668167,14570510,"3984 Bayside Cir",Doraville,GA,30340,240100,Townhouse,Other,1280,"Square Feet",574,"Square Feet","2024-11-20 23:54:06",7670,769
442740346,35862905,"267 Tye St SE",Atlanta,GA,30316,577900,"Single Family",Other,1452,"Square Feet",1,Acres,"2024-11-20 22:18:43",5147,770
442717349,2096699051,"2030 Main St NW APT 205",Atlanta,GA,30318,395000,Townhouse,"For Sale",1844,"Square Feet",4356,"Square Feet","2024-11-20 22:18:43",8606,771
442668167,14570509,"3986 Bayside Cir",Doraville,GA,30340,199200,Townhouse,"Recently Sold",1037,"Square Feet",566,"Square Feet","2024-11-20 23:54:06",7670,772
35922874,71757666,"2155 Hollywood Dr NW",Atlanta,GA,30318,369100,"Multi Family",Other,3120,"Square Feet",13,Acres,"2024-11-20 22:18:43",11789,773
442740346,35862900,"256 Powell St SE",Atlanta,GA,30316,880100,"Single Family",Other,1630,"Square Feet",5575,"Square Feet","2024-11-20 22:18:43",5147,774
442717349,2096699051,"2030 Main St NW APT 205",Atlanta,GA,30318,395000,Townhouse,"For Sale",1844,"Square Feet",4356,"Square Feet","2024-11-20 23:54:06",8606,775
442668167,14570509,"3986 Bayside Cir",Doraville,GA,30340,199200,Townhouse,"Recently Sold",1037,"Square Feet",566,"Square Feet","2024-11-20 22:18:43",7670,776
35922874,71757666,"2155 Hollywood Dr NW",Atlanta,GA,30318,369100,"Multi Family",Other,3120,"Square Feet",13,Acres,"2024-11-20 23:54:06",11789,777
442740346,35862900,"256 Powell St SE",Atlanta,GA,30316,880100,"Single Family",Other,1630,"Square Feet",5575,"Square Feet","2024-11-20 23:54:06",5147,778
442717349,2138603866,"2030 Main St NW APT 304",Atlanta,GA,30318,475000,Townhouse,"Recently Sold",1806,"Square Feet",915,"Square Feet","2024-11-20 22:18:43",8606,779
35918781,35918785,"880 Kings Ct NE",Atlanta,GA,30306,2505900,"Single Family",Other,4856,"Square Feet",8799,"Square Feet","2024-11-20 22:18:43",5661,780
442668167,14570513,"4072 Bayside Cir",Atlanta,GA,30340,0,"Single Family",Other,1408,"Square Feet",1,Acres,"2024-11-20 22:18:43",7670,781
442740346,35862908,"260 Powell St SE",Atlanta,GA,30316,588500,"Single Family",Other,1078,"Square Feet",0,Acres,"2024-11-20 22:18:43",5147,782
442717349,2138603866,"2030 Main St NW APT 304",Atlanta,GA,30318,475000,Townhouse,"Recently Sold",1806,"Square Feet",915,"Square Feet","2024-11-20 23:54:06",8606,783
35918781,35918785,"880 Kings Ct NE",Atlanta,GA,30306,2505900,"Single Family",Other,4856,"Square Feet",8799,"Square Feet","2024-11-20 23:54:06",5661,784
442668167,14570513,"4072 Bayside Cir",Atlanta,GA,30340,0,"Single Family",Other,1408,"Square Feet",1,Acres,"2024-11-20 23:54:06",7670,785
442740346,35862908,"260 Powell St SE",Atlanta,GA,30316,588500,"Single Family",Other,1078,"Square Feet",0,Acres,"2024-11-20 23:54:06",5147,786
442676133,35879250,"333 Pine St NE",Atlanta,GA,30308,480400,"Single Family",Other,1298,"Square Feet",5488,"Square Feet","2024-11-20 22:18:43",5611,787
35918781,35918784,"888 Kings Ct NE",Atlanta,GA,30306,1108300,"Single Family",Other,2636,"Square Feet",7405,"Square Feet","2024-11-20 22:18:43",5661,788
442668167,2133079991,"3984 Bayside Cirlce",Doraville,GA,30340,223800,Townhouse,Other,1200,"Square Feet",574,"Square Feet","2024-11-20 22:18:43",7670,789
442740346,171412421,"670 Memorial Dr SE",Atlanta,GA,30316,1531800,"Single Family",Other,1050,"Square Feet",0,Acres,"2024-11-20 22:18:43",5147,790
35918781,35918784,"888 Kings Ct NE",Atlanta,GA,30306,1108300,"Single Family",Other,2636,"Square Feet",7405,"Square Feet","2024-11-20 23:54:06",5661,791
442668167,2133079991,"3984 Bayside Cirlce",Doraville,GA,30340,223800,Townhouse,Other,1200,"Square Feet",574,"Square Feet","2024-11-20 23:54:06",7670,792
442676133,35879250,"333 Pine St NE",Atlanta,GA,30308,480400,"Single Family",Other,1298,"Square Feet",5488,"Square Feet","2024-11-20 23:54:06",5611,793
442740346,171412421,"670 Memorial Dr SE",Atlanta,GA,30316,1531800,"Single Family",Other,1050,"Square Feet",0,Acres,"2024-11-20 23:54:06",5147,794
35918781,35918783,"894 Kings Ct NE",Atlanta,GA,30306,948400,"Single Family",Other,1758,"Square Feet",8904,"Square Feet","2024-11-20 23:54:06",5661,795
14445961,14445980,"1144 Powell Ct",Atlanta,GA,30316,520200,"Single Family",Other,1476,"Square Feet",3,Acres,"2024-11-20 22:18:43",9136,796
442740346,35862840,"686 Memorial Dr SE",Atlanta,GA,30316,193900,"Single Family",Other,1608,"Square Feet",7392,"Square Feet","2024-11-20 22:18:43",5147,797
442676133,35879251,"337 Pine St NE",Atlanta,GA,30312,739600,"Single Family",Other,2965,"Square Feet",6599,"Square Feet","2024-11-20 22:18:43",5611,798
35918781,35918783,"894 Kings Ct NE",Atlanta,GA,30306,948400,"Single Family",Other,1758,"Square Feet",8904,"Square Feet","2024-11-20 22:18:43",5661,799
442740346,35862840,"686 Memorial Dr SE",Atlanta,GA,30316,193900,"Single Family",Other,1608,"Square Feet",7392,"Square Feet","2024-11-20 23:54:06",5147,800
442676133,35879251,"337 Pine St NE",Atlanta,GA,30312,739600,"Single Family",Other,2965,"Square Feet",6599,"Square Feet","2024-11-20 23:54:06",5611,801
35918781,35918782,"898 Kings Ct NE",Atlanta,GA,30306,1733100,"Single Family",Other,4275,"Square Feet",9500,"Square Feet","2024-11-20 23:54:06",5661,802
442676133,35879252,"343 Pine St NE",Atlanta,GA,30308,615800,"Single Family",Other,1744,"Square Feet",6952,"Square Feet","2024-11-20 23:54:06",5611,803
35918781,35918782,"898 Kings Ct NE",Atlanta,GA,30306,1733100,"Single Family",Other,4275,"Square Feet",9500,"Square Feet","2024-11-20 22:18:43",5661,804
442676133,35879252,"343 Pine St NE",Atlanta,GA,30308,615800,"Single Family",Other,1744,"Square Feet",6952,"Square Feet","2024-11-20 22:18:43",5611,805
35918781,35918780,"908 Kings Ct NE",Atlanta,GA,30306,2318800,"Single Family",Other,3970,"Square Feet",9552,"Square Feet","2024-11-20 23:54:06",5661,806
35884082,35884084,"2687 Altaview Dr SE",Atlanta,GA,30354,220800,"Single Family",Other,1295,"Square Feet",0,Acres,"2024-11-20 23:54:06",5009,807
14445961,14445980,"1144 Powell Ct",Atlanta,GA,30316,520200,"Single Family",Other,1476,"Square Feet",3,Acres,"2024-11-20 23:54:06",9136,808
442676133,35879253,"347 Pine St NE",Atlanta,GA,30308,667400,"Single Family",Other,2398,"Square Feet",7013,"Square Feet","2024-11-20 22:18:43",5611,809
2054363453,35933838,"3994 Emma Ln NE",Atlanta,GA,30342,5300000,"Single Family",Sold,13359,"Square Feet",1,Acres,"2024-11-20 22:18:43",8638,810
35918781,35918780,"908 Kings Ct NE",Atlanta,GA,30306,2318800,"Single Family",Other,3970,"Square Feet",9552,"Square Feet","2024-11-20 22:18:43",5661,811
