zpid,schoolName,schoolRating,type,gradeLevel,grades,distanceFromListing,link,lastUpdated,lsi_id,lnh_id
2108693670,"Urban Assembly Institute of Math and Science for Young Women",4,Public,Middle,6-12,0.3,https://www.greatschools.org/new-york/brooklyn/8808-Urban-Assembly-Institute-Of-Math-And-Science-For-Young-Women/,"2024-11-22 11:25:39",143,NULL
442775001,"Wadleigh Secondary School for the Performing and Visual Arts",4,Public,Middle,6-12,0.1,https://www.greatschools.org/new-york/new-york/1828-Wadleigh-Secondary-School-For-The-Performing-And-Visual-Arts/,"2024-11-23 06:36:42",144,NULL
2127089367,"Wadleigh Secondary School for the Performing and Visual Arts",4,Public,Middle,6-12,0.2,https://www.greatschools.org/new-york/new-york/1828-Wadleigh-Secondary-School-For-The-Performing-And-Visual-Arts/,"2024-11-23 06:36:42",145,NULL
442775001,"Wadleigh Secondary School for the Performing and Visual Arts",4,Public,Middle,6-12,0.1,https://www.greatschools.org/new-york/new-york/1828-Wadleigh-Secondary-School-For-The-Performing-And-Visual-Arts/,"2024-11-23 06:38:32",146,NULL
2127089367,"Wadleigh Secondary School for the Performing and Visual Arts",4,Public,Middle,6-12,0.2,https://www.greatschools.org/new-york/new-york/1828-Wadleigh-Secondary-School-For-The-Performing-And-Visual-Arts/,"2024-11-23 06:38:32",147,NULL
442775001,"Wadleigh Secondary School for the Performing and Visual Arts",4,Public,Middle,6-12,0.1,https://www.greatschools.org/new-york/new-york/1828-Wadleigh-Secondary-School-For-The-Performing-And-Visual-Arts/,"2024-11-23 06:39:45",148,NULL
2127089367,"Wadleigh Secondary School for the Performing and Visual Arts",4,Public,Middle,6-12,0.2,https://www.greatschools.org/new-york/new-york/1828-Wadleigh-Secondary-School-For-The-Performing-And-Visual-Arts/,"2024-11-23 06:39:45",149,NULL
442721654,"Wadleigh Secondary School for the Performing and Visual Arts",4,Public,Middle,6-12,0.7,https://www.greatschools.org/new-york/new-york/1828-Wadleigh-Secondary-School-For-The-Performing-And-Visual-Arts/,"2024-11-20 23:54:07",150,NULL
2127089367,"Wadleigh Secondary School for the Performing and Visual Arts",4,Public,Middle,6-12,0.2,https://www.greatschools.org/new-york/new-york/1828-Wadleigh-Secondary-School-For-The-Performing-And-Visual-Arts/,"2024-11-22 11:25:39",151,NULL
442775001,"Wadleigh Secondary School for the Performing and Visual Arts",4,Public,Middle,6-12,0.1,https://www.greatschools.org/new-york/new-york/1828-Wadleigh-Secondary-School-For-The-Performing-And-Visual-Arts/,"2024-11-22 11:25:39",152,NULL
2127089367,"Wadleigh Secondary School for the Performing and Visual Arts",4,Public,Middle,6-12,0.2,https://www.greatschools.org/new-york/new-york/1828-Wadleigh-Secondary-School-For-The-Performing-And-Visual-Arts/,"2024-11-23 06:35:29",153,NULL
442775001,"Wadleigh Secondary School for the Performing and Visual Arts",4,Public,Middle,6-12,0.1,https://www.greatschools.org/new-york/new-york/1828-Wadleigh-Secondary-School-For-The-Performing-And-Visual-Arts/,"2024-11-23 06:35:29",154,NULL
20742453,"Sotomayor Arts and Sciences Magnet",4,Public,Middle,6-12,1.7,https://www.greatschools.org/california/los-angeles/25732-Los-Angeles-River-At-Sonia-Sotomayor-Learning-Academies/,"2024-11-23 06:36:42",155,NULL
20742453,"Sotomayor Arts and Sciences Magnet",4,Public,Middle,6-12,1.7,https://www.greatschools.org/california/los-angeles/25732-Los-Angeles-River-At-Sonia-Sotomayor-Learning-Academies/,"2024-11-23 06:38:32",156,NULL
1168030,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,4.7,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-23 09:30:22",157,NULL
252258028,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-20 23:54:07",158,NULL
52488896,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1.1,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-20 23:54:07",159,NULL
59814161,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1.4,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-20 23:54:07",160,NULL
20742453,"Sotomayor Arts and Sciences Magnet",4,Public,Middle,6-12,1.7,https://www.greatschools.org/california/los-angeles/25732-Los-Angeles-River-At-Sonia-Sotomayor-Learning-Academies/,"2024-11-23 06:39:45",161,NULL
20758217,"Sotomayor Arts and Sciences Magnet",4,Public,Middle,6-12,0.3,https://www.greatschools.org/california/los-angeles/25732-Los-Angeles-River-At-Sonia-Sotomayor-Learning-Academies/,"2024-11-24 05:51:59",162,NULL
20742453,"Sotomayor Arts and Sciences Magnet",4,Public,Middle,6-12,1.7,https://www.greatschools.org/california/los-angeles/25732-Los-Angeles-River-At-Sonia-Sotomayor-Learning-Academies/,"2024-11-24 05:51:59",163,NULL
20742952,"Sotomayor Arts and Sciences Magnet",4,Public,Middle,6-12,0.1,https://www.greatschools.org/california/los-angeles/25732-Los-Angeles-River-At-Sonia-Sotomayor-Learning-Academies/,"2024-11-20 23:54:07",164,NULL
20741388,"Sotomayor Arts and Sciences Magnet",4,Public,Middle,6-12,0.2,https://www.greatschools.org/california/los-angeles/25732-Los-Angeles-River-At-Sonia-Sotomayor-Learning-Academies/,"2024-11-20 23:54:07",165,NULL
20742953,"Sotomayor Arts and Sciences Magnet",4,Public,Middle,6-12,0.1,https://www.greatschools.org/california/los-angeles/25732-Los-Angeles-River-At-Sonia-Sotomayor-Learning-Academies/,"2024-11-20 23:54:07",166,NULL
250222453,"Sotomayor Arts and Sciences Magnet",4,Public,Middle,6-12,0.5,https://www.greatschools.org/california/los-angeles/25732-Los-Angeles-River-At-Sonia-Sotomayor-Learning-Academies/,"2024-11-28 06:03:26",167,NULL
250222324,"Sotomayor Arts and Sciences Magnet",4,Public,Middle,6-12,0.7,https://www.greatschools.org/california/los-angeles/25732-Los-Angeles-River-At-Sonia-Sotomayor-Learning-Academies/,"2024-11-28 06:03:26",168,NULL
20760266,"Sotomayor Arts and Sciences Magnet",4,Public,Middle,6-12,1.3,https://www.greatschools.org/california/los-angeles/25732-Los-Angeles-River-At-Sonia-Sotomayor-Learning-Academies/,"2024-11-28 06:03:26",169,NULL
442979468,"Sotomayor Arts and Sciences Magnet",4,Public,Middle,6-12,1.1,https://www.greatschools.org/california/los-angeles/25732-Los-Angeles-River-At-Sonia-Sotomayor-Learning-Academies/,"2024-11-28 06:03:26",170,NULL
95543031,"Sotomayor Arts and Sciences Magnet",4,Public,Middle,6-12,0.7,https://www.greatschools.org/california/los-angeles/25732-Los-Angeles-River-At-Sonia-Sotomayor-Learning-Academies/,"2024-11-27 06:13:47",171,NULL
20741445,"Sotomayor Arts and Sciences Magnet",4,Public,Middle,6-12,0.3,https://www.greatschools.org/california/los-angeles/25732-Los-Angeles-River-At-Sonia-Sotomayor-Learning-Academies/,"2024-11-27 06:13:47",172,NULL
1168758,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,3.8,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-20 23:54:07",173,9903
1174025,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,4.7,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-28 06:03:26",174,NULL
59814013,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,2.8,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-28 06:03:26",175,NULL
1191988,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1.2,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-28 06:03:26",176,NULL
1186528,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,2.1,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-28 06:03:26",177,NULL
1179774,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,0.5,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-28 06:03:26",178,NULL
1179533,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,2.8,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-28 06:03:26",179,NULL
1179941,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,3,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-28 06:03:26",180,NULL
1179533,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,2.8,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-27 06:13:47",181,NULL
59814013,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,2.8,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-27 06:13:47",182,NULL
67858140,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1.8,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-27 09:23:19",183,NULL
1168758,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,3.8,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-21 11:09:29",184,9903
1181684,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,0.4,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-21 14:20:38",185,NULL
1176891,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-22 11:25:39",186,NULL
1188898,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1.1,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-22 11:25:39",187,NULL
1176062,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,2.1,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-22 11:25:39",188,NULL
1190323,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1.1,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-22 11:25:39",189,NULL
66386513,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,2.3,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-22 11:25:39",190,NULL
112848725,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1.1,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-22 14:21:59",191,NULL
1192272,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1.5,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-23 06:35:29",192,NULL
1188902,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-23 06:35:29",193,NULL
112855551,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1.2,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-23 06:35:29",194,NULL
61761117,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,2.2,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-26 09:21:12",195,NULL
1184818,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1.6,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-26 09:21:12",196,NULL
1180027,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,2.7,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-25 05:33:30",197,NULL
34081057,"Hilliard Station Sixth Grade Elementary School",6,Public,Elementary,6,3.9,https://www.greatschools.org/ohio/hilliard/2354-Hilliard-Station-Sixth-Grade-Elementary-School/,"2024-11-23 09:30:22",198,NULL
41067286,"Boy's Prep",NULL,Charter,Middle,7,1.5,https://www.greatschools.org/tennessee/nashville/6453-BoyS-Prep/,"2024-11-23 09:30:22",199,NULL
41066965,"Boy's Prep",NULL,Charter,Middle,7,1.4,https://www.greatschools.org/tennessee/nashville/6453-BoyS-Prep/,"2024-11-20 23:54:07",200,NULL
59888920,"Boy's Prep",NULL,Charter,Middle,7,1.6,https://www.greatschools.org/tennessee/nashville/6453-BoyS-Prep/,"2024-11-28 06:03:26",201,NULL
336767176,"Poe Middle School",1,Public,Middle,8,1.1,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-23 06:36:42",202,NULL
26131993,"Poe Middle School",1,Public,Middle,8,1.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-23 06:36:42",203,NULL
26140072,"Poe Middle School",1,Public,Middle,8,0.2,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-23 06:36:42",204,NULL
26131993,"Poe Middle School",1,Public,Middle,8,1.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-23 06:38:32",205,NULL
26140072,"Poe Middle School",1,Public,Middle,8,0.2,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-23 06:38:32",206,NULL
336767176,"Poe Middle School",1,Public,Middle,8,1.1,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-23 06:38:32",207,NULL
26131993,"Poe Middle School",1,Public,Middle,8,1.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-23 06:39:45",208,NULL
336767176,"Poe Middle School",1,Public,Middle,8,1.1,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-23 06:39:45",209,NULL
26140072,"Poe Middle School",1,Public,Middle,8,0.2,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-23 06:39:45",210,NULL
26131993,"Poe Middle School",1,Public,Middle,8,1.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-24 05:51:59",211,NULL
26110812,"Poe Middle School",1,Public,Middle,8,1,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-24 05:51:59",212,NULL
26218325,"Poe Middle School",1,Public,Middle,8,0.9,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-24 05:51:59",213,NULL
442722208,"Poe Middle School",1,Public,Middle,8,0.5,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-20 23:54:07",214,NULL
20752045,"Sotomayor Arts and Sciences Magnet",4,Public,Middle,6-12,1.2,https://www.greatschools.org/california/los-angeles/25732-Los-Angeles-River-At-Sonia-Sotomayor-Learning-Academies/,"2024-11-28 09:24:51",215,NULL
325799459,"Sotomayor Arts and Sciences Magnet",4,Public,Middle,6-12,0.8,https://www.greatschools.org/california/los-angeles/25732-Los-Angeles-River-At-Sonia-Sotomayor-Learning-Academies/,"2024-11-27 09:23:19",216,NULL
26111220,"Poe Middle School",1,Public,Middle,8,0.7,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-20 23:54:07",217,12659
442722309,"Poe Middle School",1,Public,Middle,8,0.5,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-20 23:54:07",218,NULL
20742953,"Sotomayor Arts and Sciences Magnet",4,Public,Middle,6-12,0.1,https://www.greatschools.org/california/los-angeles/25732-Los-Angeles-River-At-Sonia-Sotomayor-Learning-Academies/,"2024-11-21 11:09:29",219,NULL
2052842151,"Poe Middle School",1,Public,Middle,8,0.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-20 23:54:07",220,NULL
20742952,"Sotomayor Arts and Sciences Magnet",4,Public,Middle,6-12,0.1,https://www.greatschools.org/california/los-angeles/25732-Los-Angeles-River-At-Sonia-Sotomayor-Learning-Academies/,"2024-11-21 11:09:29",221,NULL
26128230,"Poe Middle School",1,Public,Middle,8,0.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-20 23:54:07",222,NULL
20751919,"Sotomayor Arts and Sciences Magnet",4,Public,Middle,6-12,1,https://www.greatschools.org/california/los-angeles/25732-Los-Angeles-River-At-Sonia-Sotomayor-Learning-Academies/,"2024-11-21 11:09:29",223,NULL
20751919,"Sotomayor Arts and Sciences Magnet",4,Public,Middle,6-12,1,https://www.greatschools.org/california/los-angeles/25732-Los-Angeles-River-At-Sonia-Sotomayor-Learning-Academies/,"2024-11-22 11:25:39",224,NULL
20742453,"Sotomayor Arts and Sciences Magnet",4,Public,Middle,6-12,1.7,https://www.greatschools.org/california/los-angeles/25732-Los-Angeles-River-At-Sonia-Sotomayor-Learning-Academies/,"2024-11-23 06:35:29",225,NULL
95539502,"Sotomayor Arts and Sciences Magnet",4,Public,Middle,6-12,0.7,https://www.greatschools.org/california/los-angeles/25732-Los-Angeles-River-At-Sonia-Sotomayor-Learning-Academies/,"2024-11-25 05:33:30",226,NULL
33875466,"South High School",3,Public,Middle,7-12,1.3,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:36:42",227,NULL
33846775,"South High School",3,Public,Middle,7-12,0.7,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:36:42",228,NULL
33845746,"South High School",3,Public,Middle,7-12,0.5,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:36:42",229,NULL
315140841,"South High School",3,Public,Middle,7-12,0.9,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:36:42",230,NULL
442718402,"Poe Middle School",1,Public,Middle,8,0.5,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-20 23:54:07",231,NULL
26116586,"Poe Middle School",1,Public,Middle,8,0.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-21 00:25:47",232,2476
26116586,"Poe Middle School",1,Public,Middle,8,0.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-21 00:24:35",233,2476
26116586,"Poe Middle School",1,Public,Middle,8,0.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-21 00:21:30",234,2476
26116586,"Poe Middle School",1,Public,Middle,8,0.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-21 00:22:43",235,2476
26130241,"Poe Middle School",1,Public,Middle,8,1.5,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-28 06:03:26",236,NULL
26133529,"Poe Middle School",1,Public,Middle,8,0.7,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-28 06:03:26",237,NULL
26111450,"Poe Middle School",1,Public,Middle,8,0.9,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-28 06:03:26",238,NULL
26111220,"Poe Middle School",1,Public,Middle,8,0.7,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-21 11:09:29",239,12659
26110697,"Poe Middle School",1,Public,Middle,8,1.1,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-21 11:09:29",240,12650
26116852,"Poe Middle School",1,Public,Middle,8,0.4,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-21 11:09:29",241,12815
26116586,"Poe Middle School",1,Public,Middle,8,0.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-21 14:20:38",242,2476
26111377,"Poe Middle School",1,Public,Middle,8,0.7,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-22 11:25:39",243,NULL
26110697,"Poe Middle School",1,Public,Middle,8,1.1,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-22 11:25:39",244,12650
26211344,"Poe Middle School",1,Public,Middle,8,1.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-22 11:25:39",245,NULL
26131993,"Poe Middle School",1,Public,Middle,8,1.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-23 06:35:29",246,NULL
26140072,"Poe Middle School",1,Public,Middle,8,0.2,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-23 06:35:29",247,NULL
33875896,"South High School",3,Public,Middle,7-12,1,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:36:42",248,NULL
33872856,"South High School",3,Public,Middle,7-12,0.5,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:36:42",249,NULL
33875466,"South High School",3,Public,Middle,7-12,1.3,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:38:32",250,NULL
33846775,"South High School",3,Public,Middle,7-12,0.7,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:38:32",251,NULL
336767176,"Poe Middle School",1,Public,Middle,8,1.1,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-23 06:35:29",252,NULL
33845746,"South High School",3,Public,Middle,7-12,0.5,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:38:32",253,NULL
315140841,"South High School",3,Public,Middle,7-12,0.9,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:38:32",254,NULL
33872856,"South High School",3,Public,Middle,7-12,0.5,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:38:32",255,NULL
33875896,"South High School",3,Public,Middle,7-12,1,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:38:32",256,NULL
33845746,"South High School",3,Public,Middle,7-12,0.5,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:39:45",257,NULL
33875896,"South High School",3,Public,Middle,7-12,1,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:39:45",258,NULL
33875466,"South High School",3,Public,Middle,7-12,1.3,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:39:45",259,NULL
33846775,"South High School",3,Public,Middle,7-12,0.7,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:39:45",260,NULL
33872856,"South High School",3,Public,Middle,7-12,0.5,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:39:45",261,NULL
315140841,"South High School",3,Public,Middle,7-12,0.9,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:39:45",262,NULL
33838756,"South High School",3,Public,Middle,7-12,0.3,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 09:30:22",263,NULL
33848978,"South High School",3,Public,Middle,7-12,0.2,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 09:30:22",264,NULL
33858695,"South High School",3,Public,Middle,7-12,0.9,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 09:30:22",265,NULL
26133340,"Poe Middle School",1,Public,Middle,8,0.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-25 05:33:30",266,NULL
442864306,"Poe Middle School",1,Public,Middle,8,0.3,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-26 06:02:41",267,NULL
26129851,"Poe Middle School",1,Public,Middle,8,0.7,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-26 06:02:41",268,NULL
26112887,"Poe Middle School",1,Public,Middle,8,0.4,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,"2024-11-26 06:02:41",269,NULL
65540121,"UChicago Charter - Carter G. Woodson Campus",NULL,Charter,Middle,8,0.2,https://www.greatschools.org/illinois/chicago/12908-Univ-Of-Chicago-Charter---Woodson/,"2024-11-24 05:51:59",270,NULL
2141080982,"UChicago Charter - Carter G. Woodson Campus",NULL,Charter,Middle,8,0.2,https://www.greatschools.org/illinois/chicago/12908-Univ-Of-Chicago-Charter---Woodson/,"2024-11-20 23:54:07",271,NULL
159006781,"UChicago Charter - Carter G. Woodson Campus",NULL,Charter,Middle,8,0.2,https://www.greatschools.org/illinois/chicago/12908-Univ-Of-Chicago-Charter---Woodson/,"2024-11-22 11:25:39",272,NULL
36570685,"Afya Public Charter Middle School",NULL,Charter,Middle,8,0.8,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,"2024-11-23 09:30:22",273,NULL
36576962,"Afya Public Charter Middle School",NULL,Charter,Middle,8,1,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,"2024-11-23 09:30:22",274,NULL
36452609,"Afya Public Charter Middle School",NULL,Charter,Middle,8,1.1,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,"2024-11-20 23:54:07",275,5414
36577329,"Afya Public Charter Middle School",NULL,Charter,Middle,8,0.6,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,"2024-11-28 06:03:26",276,NULL
33827683,"South High School",3,Public,Middle,7-12,0.3,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 09:30:22",277,NULL
36455602,"Afya Public Charter Middle School",NULL,Charter,Middle,8,1.3,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,"2024-11-27 06:13:47",278,NULL
315140841,"South High School",3,Public,Middle,7-12,0.9,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-24 05:51:59",279,NULL
36457057,"Afya Public Charter Middle School",NULL,Charter,Middle,8,0.6,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,"2024-11-27 06:13:47",280,NULL
36456858,"Afya Public Charter Middle School",NULL,Charter,Middle,8,0.7,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,"2024-11-27 09:23:19",281,NULL
33872856,"South High School",3,Public,Middle,7-12,0.5,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-24 05:51:59",282,NULL
33833417,"South High School",3,Public,Middle,7-12,1.5,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-20 23:54:07",283,NULL
33841537,"South High School",3,Public,Middle,7-12,0.9,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-20 23:54:07",284,NULL
2056429786,"South High School",3,Public,Middle,7-12,0.3,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-20 23:54:07",285,9392
33842749,"South High School",3,Public,Middle,7-12,0.6,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-20 23:54:07",286,9376
33861781,"South High School",3,Public,Middle,7-12,1,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-20 23:54:07",287,NULL
33845352,"South High School",3,Public,Middle,7-12,0.9,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-20 23:54:07",288,NULL
33832974,"South High School",3,Public,Middle,7-12,1.4,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-20 23:54:07",289,9331
33832445,"South High School",3,Public,Middle,7-12,0.1,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-20 23:54:07",290,NULL
