zpid,price,homeStatus,homeType,datePosted,streetAddress,city,state,zipcode,county,yearBuilt,livingArea,livingAreaUnits,rentZestimate,bathrooms,bedrooms,pageViewCount,favoriteCount,propertyTaxRate,timeOnZillow,dateSold,url,lastUpdated,pl_id,lsi_id,lph_id,ls_id
348997403,258000,"Recently Sold",Condo,2024-05-02,"263-33 73rd Avenue UNIT 97A72","Glen Oaks",NY,11004,"Queens County",1950,585,sqft,2001,1,1,17,0,0,9,2024-11-23,https://www.zillow.com/homedetails/263-33-73rd-Ave-97A72-Glen-Oaks-NY-11004/348997403_zpid/,"2024-11-24 09:06:08",859,43089,NULL,4443
11468682,239900,"For Sale","Single Family",2024-11-28,"174 Woodhall Dr",Pittsburgh,PA,15236,"Allegheny County",1955,1120,sqft,1747,2,3,492,21,1.43,NULL,NULL,https://www.zillow.com/homedetails/174-Woodhall-Dr-Pittsburgh-PA-15236/11468682_zpid/,"2024-11-29 05:32:39",860,939,52681,8328
10444991,335000,Pending,Townhouse,2024-10-29,"3239 Cedar St",Philadelphia,PA,19134,"Philadelphia County",1920,1560,sqft,2006,2,3,71,2,0.74,600,NULL,https://www.zillow.com/homedetails/3239-Cedar-St-Philadelphia-PA-19134/10444991_zpid/,"2024-11-24 09:06:08",861,21479,84073,15264
11262201,324900,"For Sale","Single Family",2024-11-28,"557 Rainier Dr",Pittsburgh,PA,15239,"Allegheny County",1969,1279,sqft,1762,3,3,435,36,1.43,NULL,NULL,https://www.zillow.com/homedetails/557-Rainier-Dr-Pittsburgh-PA-15239/11262201_zpid/,"2024-11-29 05:32:39",862,36580,53938,8195
49831674,300000,"Recently Sold","Single Family",2024-07-18,"5703 Woodland Dr",Douglasville,GA,30135,"Douglas County",1969,NULL,sqft,1706,2,3,62,3,0.69,9,2024-11-23,https://www.zillow.com/homedetails/5703-Woodland-Dr-Douglasville-GA-30135/49831674_zpid/,"2024-11-24 09:06:08",863,24901,25727,4453
125243814,1900000,"Recently Sold","Single Family",2024-09-13,"735 Clementina St","San Francisco",CA,94103,"San Francisco County",1927,1970,sqft,5109,2,2,1041,82,1.18,9,2024-11-22,https://www.zillow.com/homedetails/735-Clementina-St-San-Francisco-CA-94103/125243814_zpid/,"2024-11-23 09:30:22",864,3323,16671,2351
11599689,339900,"For Sale","Single Family",2024-11-29,"517 Cresthaven Dr",Pittsburgh,PA,15239,"Allegheny County",1993,1888,sqft,2064,3,4,183,7,1.43,5,NULL,https://www.zillow.com/homedetails/517-Cresthaven-Dr-Pittsburgh-PA-15239/11599689_zpid/,"2024-11-29 05:32:39",865,36582,874,8198
35848919,220000,"Recently Sold","Single Family",2024-10-04,"1325 Aniwaka Ave SW",Atlanta,GA,30311,"Fulton County",1959,2514,sqft,2128,3,5,751,41,0.82,9,2024-11-23,https://www.zillow.com/homedetails/1325-Aniwaka-Ave-SW-Atlanta-GA-30311/35848919_zpid/,"2024-11-24 09:06:08",866,12123,25724,4439
20545940,7475000,"Recently Sold","Single Family",2024-07-03,"906 Chautauqua Blvd","Pacific Palisades",CA,90272,"Los Angeles County",1942,3882,sqft,24114,3,4,395,8,1.16,9,2024-11-22,https://www.zillow.com/homedetails/906-Chautauqua-Blvd-Pacific-Palisades-CA-90272/20545940_zpid/,"2024-11-23 09:30:22",867,39290,13344,2199
54854619,2200000,"Recently Sold",Condo,2024-08-26,"14 Guy Pl APT A","San Francisco",CA,94105,"San Francisco County",2000,2393,sqft,16000,4,3,336,12,1.18,9,2024-11-22,https://www.zillow.com/homedetails/14-Guy-Pl-APT-A-San-Francisco-CA-94105/54854619_zpid/,"2024-11-23 09:30:22",868,3319,16701,2372
10532959,475000,"For Sale","Single Family",2024-11-28,"12010 Sewell Rd",Philadelphia,PA,19116,"Philadelphia County",1965,2016,sqft,2789,4,4,453,27,0.74,NULL,NULL,https://www.zillow.com/homedetails/12010-Sewell-Rd-Philadelphia-PA-19116/10532959_zpid/,"2024-11-29 05:32:39",869,45250,87329,8300
15149948,3175000,"Recently Sold","Single Family",2024-10-25,"765 Vermont St","San Francisco",CA,94107,"San Francisco County",1929,1944,sqft,11308,3,4,731,30,1.18,9,2024-11-22,https://www.zillow.com/homedetails/765-Vermont-St-San-Francisco-CA-94107/15149948_zpid/,"2024-11-23 09:30:22",870,3326,13164,2458
165298600,219900,"For Sale","Multi Family",2024-11-28,"4639 G St",Philadelphia,PA,19120,"Philadelphia County",1930,1500,sqft,2082,2,2,73,1,0.74,NULL,NULL,https://www.zillow.com/homedetails/4639-G-St-Philadelphia-PA-19120/165298600_zpid/,"2024-11-29 05:32:39",871,49135,87474,8163
15148037,1875000,"Recently Sold",Condo,2024-11-22,"461 2nd St APT C129","San Francisco",CA,94107,"San Francisco County",1907,2036,sqft,5717,2,2,18,0,1.18,9,2024-11-22,https://www.zillow.com/homedetails/461-2nd-St-APT-C129-San-Francisco-CA-94107/15148037_zpid/,"2024-11-23 09:30:22",872,3325,16609,2129
10546782,214999,"For Sale",Townhouse,2024-11-28,"108 Sparks St",Philadelphia,PA,19120,"Philadelphia County",1940,1224,sqft,1975,1,3,282,17,0.74,NULL,NULL,https://www.zillow.com/homedetails/108-Sparks-St-Philadelphia-PA-19120/10546782_zpid/,"2024-11-29 05:32:39",873,53280,87443,8337
82786354,338629,"Recently Sold",Condo,2024-07-08,"170 King St UNIT 910","San Francisco",CA,94107,"San Francisco County",2007,499,sqft,2924,1,NULL,68,0,1.18,9,2024-11-22,https://www.zillow.com/homedetails/170-King-St-UNIT-910-San-Francisco-CA-94107/82786354_zpid/,"2024-11-23 09:30:22",874,3324,16636,3950
10426533,194900,"For Sale",Townhouse,2024-11-28,"4611 Reach St",Philadelphia,PA,19120,"Philadelphia County",1930,800,sqft,1692,1,2,250,7,0.74,NULL,NULL,https://www.zillow.com/homedetails/4611-Reach-St-Philadelphia-PA-19120/10426533_zpid/,"2024-11-29 05:32:39",875,49137,87489,8283
46090172,145000,"Recently Sold",Condo,2024-06-24,"2528 Lakeway Branch Dr #3204",Orlando,FL,32839,"Orange County",1985,1231,sqft,1776,2,2,27,1,0.73,9,2024-11-23,https://www.zillow.com/homedetails/2528-Lakeway-Branch-Dr-3204-Orlando-FL-32839/46090172_zpid/,"2024-11-24 09:06:08",876,16806,89837,4449
20542284,2845000,"Recently Sold","Single Family",2024-10-03,"16749 Bollinger Dr","Pacific Palisades",CA,90272,"Los Angeles County",1947,2047,sqft,13499,4,3,2163,139,1.16,9,2024-11-22,https://www.zillow.com/homedetails/16749-Bollinger-Dr-Pacific-Palisades-CA-90272/20542284_zpid/,"2024-11-23 09:30:22",877,39289,13845,2535
2108850619,1250000,"Recently Sold",Condo,2024-08-05,"974 Dolores St","San Francisco",CA,94110,"San Francisco County",1904,1236,sqft,5163,2,2,1168,69,1.18,9,2024-11-22,https://www.zillow.com/homedetails/974-Dolores-St-San-Francisco-CA-94110/2108850619_zpid/,"2024-11-23 09:30:22",878,36283,16686,2270
55295757,425000,"Recently Sold",Townhouse,2024-08-21,"601 Old Hickory Blvd UNIT 54",Brentwood,TN,37027,"Davidson County",2000,1468,sqft,2212,3,3,102,2,0.57,9,2024-11-23,https://www.zillow.com/homedetails/601-Old-Hickory-Blvd-UNIT-54-Brentwood-TN-37027/55295757_zpid/,"2024-11-24 09:06:08",879,3524,NULL,4427
10331047,279900,"For Sale",Townhouse,2024-11-28,"1849 N 28th St",Philadelphia,PA,19121,"Philadelphia County",1915,1162,sqft,1585,2,3,13,1,0.74,NULL,NULL,https://www.zillow.com/homedetails/1849-N-28th-St-Philadelphia-PA-19121/10331047_zpid/,"2024-11-29 05:32:39",880,60660,85745,8332
61361287,1460000,"Recently Sold",Condo,2024-07-31,"13700 Marina Pointe Dr UNIT 1616","Marina Del Rey",CA,90292,"Los Angeles County",2003,1227,sqft,5114,2,2,173,8,1.16,7,2024-11-22,https://www.zillow.com/homedetails/13700-Marina-Pointe-Dr-UNIT-1616-Marina-Del-Rey-CA-90292/61361287_zpid/,"2024-11-23 09:30:22",881,43410,13412,2670
41109096,353500,"Recently Sold","Single Family",2024-10-17,"1104 Jacksons Valley Rd",Hermitage,TN,37076,"Davidson County",1985,1341,sqft,2008,2,3,213,19,0.57,9,2024-11-23,https://www.zillow.com/homedetails/1104-Jacksons-Valley-Rd-Hermitage-TN-37076/41109096_zpid/,"2024-11-24 09:06:08",882,37479,90134,4431
67365744,375000,"For Sale",Townhouse,2024-11-28,"1317 N 32nd St",Philadelphia,PA,19121,"Philadelphia County",2006,1367,sqft,2288,3,3,100,11,0.74,NULL,NULL,https://www.zillow.com/homedetails/1317-N-32nd-St-Philadelphia-PA-19121/67365744_zpid/,"2024-11-29 05:32:39",883,59376,87462,8544
20435588,1075000,"Recently Sold",Townhouse,2024-06-11,"4640 Glencoe Ave UNIT 4","Marina Del Rey",CA,90292,"Los Angeles County",1977,1646,sqft,5885,3,2,297,3,1.16,9,2024-11-22,https://www.zillow.com/homedetails/4640-Glencoe-Ave-UNIT-4-Marina-Del-Rey-CA-90292/20435588_zpid/,"2024-11-23 09:30:22",884,43408,13404,2233
73643956,290000,"Recently Sold","Single Family",2024-10-25,"9601 Arrowridge Dr",Louisville,KY,40229,"Jefferson County",2000,1860,sqft,2141,3,3,335,20,0.83,9,2024-11-23,https://www.zillow.com/homedetails/9601-Arrowridge-Dr-Louisville-KY-40229/73643956_zpid/,"2024-11-24 09:06:08",885,68818,67470,4429
10266095,419900,"For Sale",Townhouse,2024-11-28,"1544 N Darien St",Philadelphia,PA,19122,"Philadelphia County",2024,1504,sqft,1671,3,3,29,0,0.74,NULL,NULL,https://www.zillow.com/homedetails/1544-N-Darien-St-Philadelphia-PA-19122/10266095_zpid/,"2024-11-29 05:32:39",886,59703,87434,804
20386108,1550000,"Recently Sold","Single Family",2024-08-22,"343 Fowling St","Playa Del Rey",CA,90293,"Los Angeles County",1957,1751,sqft,7894,3,4,139,6,1.16,9,2024-11-22,https://www.zillow.com/homedetails/343-Fowling-St-Playa-Del-Rey-CA-90293/20386108_zpid/,"2024-11-23 09:30:22",887,40244,13768,2292
1107959,383000,"Recently Sold","Single Family",2024-09-06,"1202 Linden St",Indianapolis,IN,46203,"Marion County",1928,2740,sqft,2079,2,3,97,0,0.86,9,2024-11-23,https://www.zillow.com/homedetails/1202-Linden-St-Indianapolis-IN-46203/1107959_zpid/,"2024-11-24 09:06:08",888,52132,NULL,4455
10373602,239000,"For Sale",Townhouse,2024-11-28,"2626 N 6th St",Philadelphia,PA,19133,"Philadelphia County",1925,1386,sqft,1552,4,3,86,5,0.74,NULL,NULL,https://www.zillow.com/homedetails/2626-N-6th-St-Philadelphia-PA-19133/10373602_zpid/,"2024-11-29 05:32:39",889,32973,NULL,579
21265978,765000,"Recently Sold","Single Family",2024-11-17,"1302 W 222nd St",Torrance,CA,90501,"Los Angeles County",1952,1057,sqft,3069,1,2,18,1,1.16,9,2024-11-22,https://www.zillow.com/homedetails/1302-W-222nd-St-Torrance-CA-90501/21265978_zpid/,"2024-11-23 09:30:22",890,40206,21904,2564
49918011,4000,"For Rent",Condo,2024-09-12,"3711 N Clifton Ave #1",Chicago,IL,60613,"Cook County",1997,2149,sqft,4459,3,3,805,59,1.89,1728,NULL,https://www.zillow.com/homedetails/3711-N-Clifton-Ave-1-Chicago-IL-60613/49918011_zpid/,"2024-11-24 09:06:08",891,24243,3013,4451
2060469253,1520000,"Recently Sold",Condo,2024-09-30,"1375 Dolores St","San Francisco",CA,94110,"San Francisco County",1966,1682,sqft,5556,2,2,204,5,1.18,9,2024-11-22,https://www.zillow.com/homedetails/1375-Dolores-St-San-Francisco-CA-94110/2060469253_zpid/,"2024-11-23 09:30:22",892,40292,16613,2448
21300585,770000,"Recently Sold","Single Family",2024-10-29,"1360 Shadowbrook Ter","Harbor City",CA,90710,"Los Angeles County",1995,1903,sqft,4194,3,3,215,4,1.16,9,2024-11-22,https://www.zillow.com/homedetails/1360-Shadowbrook-Ter-Harbor-City-CA-90710/21300585_zpid/,"2024-11-23 09:30:22",893,40207,21935,2337
19988246,479000,"Recently Sold",Condo,2024-09-09,"15036 1/2 Dickens St","Los Angeles",CA,91403,"Los Angeles County",1950,743,sqft,2376,1,1,917,38,1.16,9,2024-11-23,https://www.zillow.com/homedetails/15036-1-2-Dickens-St-Los-Angeles-CA-91403/19988246_zpid/,"2024-11-24 09:06:08",894,26794,22068,4441
249665181,2800000,"Recently Sold","Single Family",2024-07-11,"985 Powhattan Ave","San Francisco",CA,94110,"San Francisco County",2019,2330,sqft,7130,4,3,109,2,1.18,9,2024-11-22,https://www.zillow.com/homedetails/985-Powhattan-Ave-San-Francisco-CA-94110/249665181_zpid/,"2024-11-23 09:30:22",895,40293,16668,2110
21291429,885000,"Recently Sold","Single Family",2024-11-19,"26233 Zephyr Ave","Harbor City",CA,90710,"Los Angeles County",1941,990,sqft,3392,1,2,19,2,1.16,9,2024-11-22,https://www.zillow.com/homedetails/26233-Zephyr-Ave-Harbor-City-CA-90710/21291429_zpid/,"2024-11-23 09:30:22",896,40208,21979,2586
17081192,410000,"Recently Sold",Condo,2024-08-08,"1667 Pentecost Way UNIT 2","San Diego",CA,92105,"San Diego County",1980,813,sqft,2130,1,2,87,1,1.17,9,2024-11-23,https://www.zillow.com/homedetails/1667-Pentecost-Way-UNIT-2-San-Diego-CA-92105/17081192_zpid/,"2024-11-24 09:06:08",897,33520,50420,4447
10203822,184900,"For Sale","Single Family",2024-11-28,"354 E Indiana Ave",Philadelphia,PA,19134,"Philadelphia County",1920,1120,sqft,1458,2,3,157,16,0.74,NULL,NULL,https://www.zillow.com/homedetails/354-E-Indiana-Ave-Philadelphia-PA-19134/10203822_zpid/,"2024-11-29 05:32:39",898,2799,87480,8275
21311084,1128000,"Recently Sold","Single Family",NULL,"1246 W 21st St","San Pedro",CA,90731,"Los Angeles County",1941,1696,sqft,4895,2,3,38,0,1.16,9,2024-11-22,https://www.zillow.com/homedetails/1246-W-21st-St-San-Pedro-CA-90731/21311084_zpid/,"2024-11-23 09:30:22",899,45551,2866,3130
10205882,200000,"For Sale",Townhouse,2024-11-28,"3143 Rorer St",Philadelphia,PA,19134,"Philadelphia County",1920,1290,sqft,1431,2,3,176,8,0.74,NULL,NULL,https://www.zillow.com/homedetails/3143-Rorer-St-Philadelphia-PA-19134/10205882_zpid/,"2024-11-29 05:32:39",900,2795,87477,8259
2089585982,1025000,"Recently Sold",Condo,2024-09-14,"3003 20th St","San Francisco",CA,94110,"San Francisco County",1900,1300,sqft,5338,2,4,280,13,1.18,9,2024-11-22,https://www.zillow.com/homedetails/3003-20th-St-San-Francisco-CA-94110/2089585982_zpid/,"2024-11-23 09:30:22",901,3321,2824,2149
15192840,1150880,"Recently Sold","Single Family",2024-09-30,"38 Fredson Ct","San Francisco",CA,94112,"San Francisco County",1948,1300,sqft,2626,1,2,1437,54,1.18,9,2024-11-22,https://www.zillow.com/homedetails/38-Fredson-Ct-San-Francisco-CA-94112/15192840_zpid/,"2024-11-23 09:30:22",902,39001,16620,2486
321901220,9195000,"For Sale",Condo,2024-11-28,"565 Broome St #N24A","New York",NY,10013,"New York County",2016,2512,sqft,36349,4,3,185,10,0.99,9,NULL,https://www.zillow.com/homedetails/565-Broome-St-N24A-New-York-NY-10013/321901220_zpid/,"2024-11-29 05:32:39",903,3997,92744,8280
10575424,325000,"For Sale","Single Family",2024-11-28,"8068 Erdrick St",Philadelphia,PA,19136,"Philadelphia County",1925,1794,sqft,2155,2,4,91,0,0.74,NULL,NULL,https://www.zillow.com/homedetails/8068-Erdrick-St-Philadelphia-PA-19136/10575424_zpid/,"2024-11-29 05:32:39",904,66456,87498,8208
32286960,1099000,"For Sale","Multi Family",2024-11-28,"28 Pearl St","Staten Island",NY,10304,"Richmond County",1963,1984,sqft,3148,3,6,257,5,0.89,11,NULL,https://www.zillow.com/homedetails/28-Pearl-St-Staten-Island-NY-10304/32286960_zpid/,"2024-11-29 05:32:39",905,35540,51775,8135
10437963,149000,"For Sale",Townhouse,2024-11-28,"5330 Haverford Ave",Philadelphia,PA,19139,"Philadelphia County",1925,1520,sqft,1779,1,4,119,3,0.74,NULL,NULL,https://www.zillow.com/homedetails/5330-Haverford-Ave-Philadelphia-PA-19139/10437963_zpid/,"2024-11-29 05:32:39",906,49908,87483,8281
299903454,925000,"For Sale","Single Family",2024-12-13,"2005 Cleveland Ave",Charlotte,NC,28203,"Mecklenburg County",1893,1108,sqft,1898,1,2,729,21,0.67,NULL,NULL,https://www.zillow.com/homedetails/2005-Cleveland-Ave-Charlotte-NC-28203/299903454_zpid/,"2024-11-29 05:32:39",907,1026,NULL,426
89697396,349900,"For Sale","Single Family",2024-11-30,"6935 Nathan Dr",Charlotte,NC,28269,"Mecklenburg County",2014,715,sqft,1890,3,4,63,0,0.67,NULL,NULL,https://www.zillow.com/homedetails/6935-Nathan-Dr-Charlotte-NC-28269/89697396_zpid/,"2024-11-29 05:32:39",908,43944,NULL,314
6245237,1100000,"For Sale","Single Family",2024-12-05,"1619 Scott Ave",Charlotte,NC,28203,"Mecklenburg County",1927,3055,sqft,5450,4,4,3628,209,0.67,NULL,NULL,https://www.zillow.com/homedetails/1619-Scott-Ave-Charlotte-NC-28203/6245237_zpid/,"2024-11-29 05:32:39",909,1024,NULL,461
6143047,660000,"For Sale","Single Family",2024-12-02,"3714 Radbourne Blvd",Charlotte,NC,28269,"Mecklenburg County",1995,3361,sqft,3100,4,4,359,21,0.67,NULL,NULL,https://www.zillow.com/homedetails/3714-Radbourne-Blvd-Charlotte-NC-28269/6143047_zpid/,"2024-11-29 05:32:39",910,40685,NULL,729
339867608,629900,"For Sale",Townhouse,2024-12-04,"339 East Blvd",Charlotte,NC,28203,"Mecklenburg County",2023,1377,sqft,3506,2,2,1429,85,0.67,NULL,NULL,https://www.zillow.com/homedetails/339-East-Blvd-Charlotte-NC-28203/339867608_zpid/,"2024-11-29 05:32:39",911,1032,NULL,801
80444000,329000,"For Sale","Single Family",2024-12-05,"6500 Forestrock Dr",Charlotte,NC,28269,"Mecklenburg County",2000,1693,sqft,2130,3,3,204,24,0.67,NULL,NULL,https://www.zillow.com/homedetails/6500-Forestrock-Dr-Charlotte-NC-28269/80444000_zpid/,"2024-11-29 05:32:39",912,40688,100626,549
80145493,469900,"For Sale","Single Family",2024-11-28,"1873 Jameson Cir",Lawrenceville,GA,30043,"Gwinnett County",2006,NULL,sqft,2470,2,4,269,12,0.88,NULL,NULL,https://www.zillow.com/homedetails/1873-Jameson-Cir-Lawrenceville-GA-30043/80145493_zpid/,"2024-11-29 05:32:39",913,22598,60463,8143
6226695,350000,"For Sale","Single Family",2024-12-04,"4426 Holbrook Dr",Charlotte,NC,28205,"Mecklenburg County",1957,1200,sqft,1799,1,3,129,8,0.67,NULL,NULL,https://www.zillow.com/homedetails/4426-Holbrook-Dr-Charlotte-NC-28205/6226695_zpid/,"2024-11-29 05:32:39",914,21329,723,439
65044931,289000,"For Sale","Single Family",2024-12-06,"5137 Grays Ridge Dr",Charlotte,NC,28269,"Mecklenburg County",2004,1350,sqft,1751,3,3,326,28,0.67,NULL,NULL,https://www.zillow.com/homedetails/5137-Grays-Ridge-Dr-Charlotte-NC-28269/65044931_zpid/,"2024-11-29 05:32:39",915,34107,NULL,410
80147048,479000,"For Sale","Single Family",2024-12-19,"2034 Nelms Pointe Lndg",Lawrenceville,GA,30043,"Gwinnett County",2005,2400,sqft,2511,4,5,476,18,0.88,NULL,NULL,https://www.zillow.com/homedetails/2034-Nelms-Pointe-Lndg-Lawrenceville-GA-30043/80147048_zpid/,"2024-11-29 05:32:39",916,22801,42543,556
10206183,129000,"For Sale",Townhouse,2024-11-28,"3245 Hope St",Philadelphia,PA,19140,"Philadelphia County",1945,1036,sqft,1334,1,3,85,1,0.74,NULL,NULL,https://www.zillow.com/homedetails/3245-Hope-St-Philadelphia-PA-19140/10206183_zpid/,"2024-11-29 05:32:39",917,2803,43541,8129
6187354,949900,"For Sale","Single Family",2024-12-07,"1721 Pegram St",Charlotte,NC,28205,"Mecklenburg County",1900,2140,sqft,1960,2,4,649,22,0.67,NULL,NULL,https://www.zillow.com/homedetails/1721-Pegram-St-Charlotte-NC-28205/6187354_zpid/,"2024-11-29 05:32:39",918,21293,NULL,243
2062534136,374000,"For Sale",Townhouse,2024-11-29,"5532 Axil Ln",Charlotte,NC,28269,"Mecklenburg County",2022,1859,sqft,2600,3,3,4,0,0.67,NULL,NULL,https://www.zillow.com/homedetails/5532-Axil-Ln-Charlotte-NC-28269/2062534136_zpid/,"2024-11-29 05:32:39",919,43945,NULL,748
347363446,466990,"For Sale",Townhouse,2024-11-29,"Jordan End Unit Plan, Sweetwater Green - Fairway Series",Lawrenceville,GA,30044,"Gwinnett County",2024,2247,sqft,2843,4,4,0,0,0.88,4,NULL,https://www.zillow.com/community/sweetwater-green-fairway-series/347363446_zpid/,"2024-11-29 05:32:39",920,15323,NULL,813
10391343,325000,"For Sale",Townhouse,2024-11-28,"908 Jackson St",Philadelphia,PA,19148,"Philadelphia County",1900,1160,sqft,2048,3,6,248,4,0.74,NULL,NULL,https://www.zillow.com/homedetails/908-Jackson-St-Philadelphia-PA-19148/10391343_zpid/,"2024-11-29 05:32:39",921,64963,882,8285
6187016,475000,"For Sale","Single Family",2024-12-04,"1407 N Alexander St",Charlotte,NC,28205,"Mecklenburg County",1928,1655,sqft,2596,2,4,500,32,0.67,NULL,NULL,https://www.zillow.com/homedetails/1407-N-Alexander-St-Charlotte-NC-28205/6187016_zpid/,"2024-11-29 05:32:39",922,21327,89733,532
6302515,259000,"For Sale",Townhouse,2024-11-30,"9128 Nolley Ct UNIT G",Charlotte,NC,28270,"Mecklenburg County",1985,1222,sqft,1911,2,2,190,15,0.67,NULL,NULL,https://www.zillow.com/homedetails/9128-Nolley-Ct-UNIT-G-Charlotte-NC-28270/6302515_zpid/,"2024-11-29 05:32:39",923,41352,NULL,585
172438260,700000,"For Sale","Single Family",2024-12-05,"311 Ulrich Dr",Lawrenceville,GA,30044,"Gwinnett County",2015,2962,sqft,2935,5,5,522,40,0.88,NULL,NULL,https://www.zillow.com/homedetails/311-Ulrich-Dr-Lawrenceville-GA-30044/172438260_zpid/,"2024-11-29 05:32:39",924,31038,59820,656
10505288,299990,"For Sale",Townhouse,2024-11-28,"2908 Knorr St",Philadelphia,PA,19149,"Philadelphia County",1950,1168,sqft,1724,2,3,18,1,0.74,NULL,NULL,https://www.zillow.com/homedetails/2908-Knorr-St-Philadelphia-PA-19149/10505288_zpid/,"2024-11-29 05:32:39",925,65831,87449,8381
6226249,515000,"For Sale","Single Family",2024-11-30,"1969 Woodland Dr",Charlotte,NC,28205,"Mecklenburg County",1958,1617,sqft,1952,2,3,115,9,0.67,NULL,NULL,https://www.zillow.com/homedetails/1969-Woodland-Dr-Charlotte-NC-28205/6226249_zpid/,"2024-11-29 05:32:39",926,21331,NULL,492
54497799,375000,"For Sale",Townhouse,2024-12-04,"6722 Beverly Springs Dr",Charlotte,NC,28270,"Mecklenburg County",1999,1511,sqft,2003,2,3,205,17,0.67,NULL,NULL,https://www.zillow.com/homedetails/6722-Beverly-Springs-Dr-Charlotte-NC-28270/54497799_zpid/,"2024-11-29 05:32:39",927,32834,NULL,398
14729261,374900,"For Sale","Single Family",2024-12-04,"1350 Cedars Rd",Lawrenceville,GA,30045,"Gwinnett County",1985,1520,sqft,1982,2,3,114,2,0.88,NULL,NULL,https://www.zillow.com/homedetails/1350-Cedars-Rd-Lawrenceville-GA-30045/14729261_zpid/,"2024-11-29 05:32:39",928,9204,60136,303
10474095,300000,"For Sale",Townhouse,2024-11-28,"7915 Rugby St",Philadelphia,PA,19150,"Philadelphia County",1950,1172,sqft,2115,2,3,166,14,0.74,NULL,NULL,https://www.zillow.com/homedetails/7915-Rugby-St-Philadelphia-PA-19150/10474095_zpid/,"2024-11-29 05:32:39",929,60807,87446,8299
6194559,1050000,"For Sale","Single Family",2024-12-16,"1320 Brook Rd",Charlotte,NC,28205,"Mecklenburg County",1949,2171,sqft,1789,3,3,390,20,0.67,NULL,NULL,https://www.zillow.com/homedetails/1320-Brook-Rd-Charlotte-NC-28205/6194559_zpid/,"2024-11-29 05:32:39",930,21333,NULL,283
6285713,365000,"For Sale","Single Family",2024-12-05,"3009 Morning Mist Ln",Charlotte,NC,28273,"Mecklenburg County",1998,1639,sqft,1936,2,3,1382,63,0.67,NULL,NULL,https://www.zillow.com/homedetails/3009-Morning-Mist-Ln-Charlotte-NC-28273/6285713_zpid/,"2024-11-29 05:32:39",931,21628,NULL,649
14723326,229000,"For Sale","Single Family",2024-11-28,"368 Phillips St",Lawrenceville,GA,30046,"Gwinnett County",1952,1200,sqft,1633,1,2,150,9,0.88,NULL,NULL,https://www.zillow.com/homedetails/368-Phillips-St-Lawrenceville-GA-30046/14723326_zpid/,"2024-11-29 05:32:39",932,25028,64939,8599
36444650,225000,"For Sale",Townhouse,2024-11-28,"614 N Lakewood Ave",Baltimore,MD,21205,"Baltimore City",1920,NULL,sqft,1653,2,4,69,9,1.45,NULL,NULL,https://www.zillow.com/homedetails/614-N-Lakewood-Ave-Baltimore-MD-21205/36444650_zpid/,"2024-11-29 05:32:39",933,55296,685,8235
6189167,375000,"For Sale","Single Family",2024-12-01,"2731 Grimes St",Charlotte,NC,28206,"Mecklenburg County",1949,955,sqft,1435,1,2,452,24,0.67,NULL,NULL,https://www.zillow.com/homedetails/2731-Grimes-St-Charlotte-NC-28206/6189167_zpid/,"2024-11-29 05:32:39",934,43143,NULL,531
6308262,443000,"For Sale","Single Family",2024-11-28,"13500 Kibworth Ln",Charlotte,NC,28273,"Mecklenburg County",1995,2442,sqft,2379,3,4,280,34,0.67,NULL,NULL,https://www.zillow.com/homedetails/13500-Kibworth-Ln-Charlotte-NC-28273/6308262_zpid/,"2024-11-29 05:32:39",935,3563,NULL,8302
